file,page_num,column,category,action
all_pages_20260721_1901_unmatched_sestiere.csv,362,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,362,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,362,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,362,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,362,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,362,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,362,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,362,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,362,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,362,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,362,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,362,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,362,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,362,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,362,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,363,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,385,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,385,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,385,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,385,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,385,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,385,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,385,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,385,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,385,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,385,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,385,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,385,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,385,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,385,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,385,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,386,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,387,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,388,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,390,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,394,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,397,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,398,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,400,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,400,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,400,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,400,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,400,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,400,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,400,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,400,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,400,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,400,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,400,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,400,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,400,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,400,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,400,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,400,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,402,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,403,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,404,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,404,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,404,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,404,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,404,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,404,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,404,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,404,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,404,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,404,Profession,known_ad_deferred,deferred
all_pages_20260721_1901_unmatched_sestiere.csv,404,Profession,known_ad_deferred,deferred
